0.03153659899006268,
0.028647420109514,0.046351168942710234,
0.025757864413917093,0.031450652804236964,0.03374910819110868,
0.02192920473169956,0.024896217773828368,0.024374794371895103,0.03328708726133605,
0.021958271473879916,0.02564818576089817,0.028929360617828474,0.02668801958851451,0.034090541311980686,
0.08200888883217902,0.03295893450204557,0.031448493965534924,0.028653610784446816,0.02394867098807057,0.024883886686103352,
0.030692639064934947,0.03927394868527488,0.03160507613833902,0.044114038995610956,0.029012689084823663,0.02296691914941841,0.031218962897277856,
0.03837603333018302,0.05084504363923802,0.044308851604849195,0.03803440985727626,0.02952902764561239,0.027163922839205334,0.040758457663108406,0.038996377017759126,
0.028924848868734428,0.02939045455834183,0.02735006558326333,0.02124634999794842,0.01572021744665429,0.019249465673710497,0.03330777067458419,0.026090557572860513,0.03087926863057237,
0.024869937770257602,0.028761906973636647,0.028883260641847864,0.037206805038580065,0.04634485154656455,0.06334391071187652,0.02722961732740229,0.028376157841256095,0.037516388605826845,0.020541518164947897,
0.019140394620441162,0.016578687416124362,0.015566857214160198,0.01718158196827449,0.017086566215880207,0.01718516451843581,0.018909189204057,0.019200990411545108,0.01585671472721716,0.011347611470196297,0.02085891706936525,
0.03574312098787457,0.027815128219810633,0.022174503237932727,0.01836731899021549,0.013883622632181259,0.01600942930899507,0.038669204834902916,0.025328792659711295,0.034473155749188404,0.030070973480927538,0.01893594379417171,0.010035797624035952,
0.04276081177169548,0.03035573354714855,0.027166652329160004,0.02333372272711324,0.0200335589462788,0.021535695747669545,0.04866902635892079,0.02610687988591237,0.03830649476674823,0.03222803655258421,0.023311010142259853,0.014898289868603223,0.06118150065644278,
0.024013544213921965,0.030943582710043924,0.028026854869157073,0.03625639999508992,0.041798306193172464,0.05831799680426117,0.025681333805543778,0.029757446514845704,0.03628466432551307,0.02025864646919506,0.41569832276921914,0.021251966275933794,0.019075521971956066,0.022538650527329073,
0.018219301571137023,0.015165416047433882,0.015823232054054708,0.01713258178910912,0.01752560162356566,0.015641681442831578,0.01847498316060977,0.019351387027297835,0.015035188949450867,0.012988904302497991,0.021243090173069818,0.04121162192540631,0.010260079022539297,0.013338166376469543,0.020596871177231746,
0.025611201530734977,0.026430404230925592,0.027180998891631586,0.03638180625171461,0.050445283410540144,0.032204720265129355,0.0263757173412164,0.030489477610220535,0.030173958465958866,0.018235066724241127,0.04558804370742978,0.023389016002185785,0.015441342484502595,0.020793695451340907,0.04319967673414006,0.02317457097350121,
0.030621173269181987,0.04405621986034001,0.11337736664665331,0.03405791042240548,0.02541712467249854,0.029119241863335314,0.031404539780552666,0.028017600271785747,0.04253940782886994,0.025875649784581428,0.030048410533227835,0.015642511106587882,0.02174235032188787,0.02497090544084331,0.027862064865291712,0.01456030834000217,0.025871048858313834,
0.023538019742196395,0.028701657327388184,0.030555088559536883,0.026784361459537928,0.032876459768561045,0.09608804647908761,0.02475502342988185,0.024770221789853948,0.02840466883020871,0.01795333372806883,0.05906199514767562,0.018998150966047057,0.017275317194541673,0.020918683224948147,0.055686776115105266,0.017816875513784813,0.0339985421535233,0.029409390927080947,
0.021880185375052087,0.025163668458474463,0.022258002498954148,0.028308356998356116,0.060376139102824265,0.03383880046933478,0.021855521222599567,0.026061124953447506,0.026308415312749186,0.016254582497331246,0.03499656133866218,0.015085486592501201,0.014281325335275138,0.019193617860947778,0.03314813820087786,0.015273138808932512,0.04049297027419179,0.02468303227845706,0.03124773485127397,
0.018796167029985423,0.016056740145352837,0.015583548797556992,0.018550211469454916,0.019714168705170714,0.01671583747626019,0.018811693143579614,0.019543451805735766,0.01618755885359633,0.01218702658639647,0.022481509618672915,0.04100075001242427,0.011083281781225038,0.014250099715224633,0.023821857832316988,0.044626629018743,0.025949904772232732,0.014228343511207895,0.01922860859267991,0.01597753438636835,
0.02205858719073257,0.02276978908253295,0.02131956850885154,0.02729757220245999,0.07001029802908303,0.029619345654484003,0.02306607983708587,0.025302216071005797,0.026500480074778652,0.014211328617453391,0.03338587696591307,0.015784272653968687,0.012369103382078035,0.018072886945908626,0.032376866063875964,0.015977448020069774,0.04330141306046778,0.02158555907062323,0.028995044622134813,0.06741374954320835,0.016145723874339164,
0.018449102728431303,0.014128400166848642,0.016576090142218548,0.017685612982433367,0.018253294292087264,0.016394788042822052,0.017925704089605813,0.017755204398470018,0.01620779691303034,0.012009266212883745,0.02097987718688841,0.039751320817038395,0.010467728332478497,0.01326046468144674,0.020958365649242024,0.04250329157490657,0.02366627859815712,0.014633788901936515,0.018231276546541105,0.015588227730717287,0.04181213179587163,0.015064369274729797,
