0.24616602873651983,
0.3577633125368521,0.3283044361714136,
0.41432938456560514,0.4000183760035209,0.4936091562053293,
0.3587924419281928,0.3496921395767357,0.29988897695504224,0.44513015237724524,
0.6050456036816497,0.5715293590252027,0.7946337893986559,0.5971196447298762,0.7729637213320053,
0.3640617324558773,0.34401413153430466,0.17708875465019647,0.5195699335025838,0.30884481245924833,0.8136825584186309,
0.4180513763050469,0.405425458642361,0.5079557835278616,0.11085799658804531,0.4522922040122302,0.5945019354180818,0.5315663486900472,
0.42587240167402934,0.41428344114212357,0.5172003332601826,0.11380721303644226,0.46245733537991623,0.5928636208525059,0.5430812759780022,0.1136721599713192,
0.34130132047190626,0.30616870324226864,0.38384236886578293,0.38744105230097425,0.3634830011424397,0.6173362548663176,0.41817212746585064,0.3907514389839247,0.4003964505365705,
0.36077932501401677,0.34503961642513437,0.17366397759613583,0.5136556192717897,0.3027081711638938,0.8045210937812666,0.05273632901927207,0.5247486916025327,0.5357251684402586,0.41474256145290495,
0.3631397985940702,0.3447439907562468,0.17259050382729293,0.5195566295579698,0.30622047056269164,0.8165491839327295,0.05077566858489829,0.5309786554134133,0.5433301709131522,0.4162281484413065,0.050417767221649444,
0.3655251925312837,0.3461627735974382,0.17553057140881748,0.5219096702552095,0.30779846507711073,0.8148228950058068,0.05127857139283869,0.5331882725675381,0.5454118197789304,0.42003995385977166,0.05150121157048611,0.049044288269480915,
0.2734864429899355,0.23628130509847778,0.29498811028058175,0.36139004934752,0.17294885114642755,0.6130282319950158,0.3093387650842629,0.36451671438705424,0.3760129658437009,0.303377817947893,0.3062003646750544,0.30851883232093047,0.310364214649962,
0.332299101984799,0.3104940677428481,0.43094937179003934,0.3609688267269812,0.4237651527715156,0.4366225922433776,0.4519241996162237,0.3622824016273115,0.36705442446457537,0.34976449842270213,0.44944062533073686,0.4521577918984889,0.45669951658327723,0.31073314075508784,
0.32160926397132084,0.16225522956287747,0.3638912854934536,0.43981996676312585,0.38539351564225,0.5832873363570972,0.38842974983766765,0.44574075332365093,0.45348359257136284,0.32790375452597226,0.39098395387868945,0.3903565390634053,0.3909728972586255,0.274233989745314,0.3320594536496184,
0.48144987756694785,0.46117713582319675,0.6758593595939518,0.48466992140608867,0.6174634613613719,0.4565328540828274,0.6941995773804845,0.4813782525035778,0.4837958877428007,0.4862998691033571,0.6871490403377161,0.6957327258878174,0.6940742648934868,0.47698425155185,0.40887798825072375,0.4863865220298436,
0.3052311445548682,0.21931417454160712,0.3905730264881939,0.4040361769251154,0.3935506008222638,0.5059754128158294,0.41739531677843844,0.4060597606841746,0.41244561462218254,0.32229857511509585,0.41904463458258995,0.41850067276485414,0.4201485097775792,0.2635374130801107,0.2841447318606831,0.21841396155554316,0.3802148839548726,
0.35719803838019737,0.3441165854688435,0.2954669922082116,0.44058989022230943,0.08983819354595221,0.7604357799361839,0.3075866430499635,0.446883991780056,0.45696828504338083,0.3573412692373588,0.3020843220029192,0.30449032591183384,0.30737018247104253,0.17048438290461118,0.41656614942824616,0.38083384702328704,0.610405494880148,0.38778578849954237,
0.14349353526534772,0.2676772985584282,0.3771848363878707,0.411928816409774,0.37552489034006,0.6114929066643485,0.387926632579618,0.4156437608867365,0.4227073231781445,0.34744753310465265,0.3832669229093647,0.38552117453958096,0.38857771286502335,0.2946481771826575,0.3432420526752689,0.3435693944286531,0.48553240707798256,0.3264701590212381,0.3718656726788974,
0.15674871441087124,0.2378725157015988,0.3796392314532674,0.382337298243286,0.3795291434932598,0.5185983059055217,0.3927829373640154,0.38523390722156303,0.3910971253232042,0.3283630516639685,0.38788830771121885,0.3936224230379419,0.396351559347162,0.2760244682513718,0.29054707648125466,0.3230555360504533,0.4251512543339011,0.2903893098579954,0.3742784111345244,0.17509846112605898,
0.4203324869324588,0.4088898952214773,0.5137080782866713,0.11580707729980545,0.4592103442454841,0.592972870335821,0.5391777125799827,0.11356177177593826,0.11628466406503163,0.40007168993332753,0.5329305005436838,0.5394360164740586,0.5419170043153919,0.3702866519090051,0.36199260389549215,0.44927373962766726,0.48197268385354597,0.40958395658892754,0.4530911145011802,0.4177595458129598,0.38548756259120426,
0.3540189079638121,0.32041399755430544,0.46854548312872635,0.37150416029888667,0.43436000558569154,0.49491992671395585,0.49022581200027326,0.36806861341201824,0.3766071064882778,0.32873230025619105,0.4816473492349024,0.4897690032452789,0.49314575715358594,0.32629814488836506,0.31192254014108933,0.3279729786628551,0.301662810192351,0.2920851246214401,0.42851017106765044,0.3651520174138901,0.32422651301744304,0.3726648122727104,
0.3790403398787821,0.3446025654905988,0.11632851485526588,0.5124793432159525,0.3109327858738189,0.8312545269403747,0.16825752797051394,0.5264988580364656,0.5363059799154342,0.3996813416849912,0.1635714905308431,0.161796799628935,0.166666931085913,0.31013790738191443,0.45464532944470715,0.3795243326809497,0.7065387613402085,0.4121474905434318,0.3069019259306348,0.4002439574833899,0.40003642670244344,0.5332781004976294,0.49269453433278365,
0.3691969367032671,0.34182922541237193,0.14411993058225683,0.515813155883247,0.2936009425967391,0.8075993754990411,0.18942658777190294,0.5259319121138505,0.5364453520525196,0.3854145128537618,0.18476071060761678,0.18533757017850416,0.18852602917733413,0.30044092670261213,0.44899049691614623,0.3755119589408677,0.6818770466742748,0.4052604434496633,0.28881458429300333,0.38750686923129357,0.3918299389664502,0.5310309242367774,0.4795671356175084,0.14517309935058376,
0.39222742050730514,0.35802789789237377,0.1506208591990058,0.5224026133543893,0.3386963023316447,0.8410725783905808,0.16758766866511393,0.5346867252131846,0.5448235116731738,0.41400403415081516,0.1673227071675033,0.16418060521540856,0.16595871531222578,0.3390495851177546,0.48096429580806255,0.38815274101039265,0.7210687581283035,0.4234624153350486,0.3375226855880282,0.4160949942443696,0.41899161126387696,0.5423561852170733,0.5147878867776401,0.13365742092368116,0.16423183935231267,
0.4219848409260417,0.40836000376660325,0.5136920158585743,0.11262336258015523,0.4564865232308624,0.5950683671689972,0.5398714099061576,0.11210179187263063,0.11408031636666091,0.397701225123508,0.5340858636117464,0.5402279118434201,0.5423507752989387,0.3677043778471257,0.3634727386074855,0.4477967491942561,0.48550892319664807,0.4096047121161792,0.4497320607085289,0.4193465862218341,0.3879243867431983,0.11464729122367634,0.374353031960863,0.5319993120684229,0.5307967348681923,0.5412054346250965,
0.367343887273079,0.33506090360922647,0.11513177116584286,0.4934319680202101,0.3019869253499188,0.7943366854366122,0.18425162785502686,0.5044804667510865,0.5139589621446147,0.3874604008285537,0.18009117667355967,0.1802441729991905,0.1836633275030108,0.2949033440316685,0.4286958914760937,0.36574674545793245,0.6786986998967539,0.3907451546205648,0.2963430233240987,0.38907850789986287,0.39055463365302484,0.5110700448417664,0.47474027913871497,0.11655966680050603,0.13679425414650076,0.14852762735413017,0.5104723776685054,
0.38225956396958183,0.37216624641000384,0.33864312235164806,0.4652439334884387,0.14810754792050362,0.7490160556274773,0.3472802706927097,0.47140118217401933,0.48042697084308106,0.3927497064603396,0.3396480817676665,0.3438723411429956,0.34467415166440446,0.22695462786150372,0.43782228895828873,0.40528811785968566,0.6161073061617395,0.40987295981834926,0.148954283234326,0.3953961176582408,0.3979912616698712,0.4762314114196222,0.45224785879119334,0.3495349465113955,0.3321811268248937,0.37379081178415313,0.47474550930661785,0.3382433008629628,
0.35451639153682524,0.3426301495033751,0.2907162824792341,0.43911927981476606,0.08633386358884604,0.756584408296457,0.3037498127157565,0.44604804516902297,0.4563018481990554,0.35542035017092233,0.29715706169924483,0.3005665732841229,0.3040167375042935,0.16763692675062536,0.4132761887088305,0.37727715137872087,0.6067062739621916,0.3859666765491662,0.08517521294767566,0.3695429038323519,0.3719853189773237,0.4528188756703103,0.4259552169204375,0.3046258487523707,0.287204829298036,0.33091371999087116,0.4496199436465559,0.29234222709736685,0.14851003260294343,
0.3442412042261969,0.3210819362225565,0.1611367226910478,0.4773781661744303,0.28601300212971814,0.7515746105471559,0.19853310314988576,0.4861839584858331,0.49949007636900267,0.35605855193511515,0.1965352117564314,0.19680476490668125,0.199412286381634,0.28521847886177804,0.42389056866398267,0.3603664082532875,0.6317627455055943,0.37903010218424404,0.28045223987828555,0.362851689940806,0.3592001630960181,0.49465243195423136,0.44559252232562385,0.1614890242483893,0.13615019453062482,0.17153663498696836,0.49314709105990473,0.15151693663691812,0.32480139119805523,0.27774881302640125,
0.28822245846740135,0.11142063298272593,0.3579690373748969,0.4234922048317197,0.38122033213766215,0.5568754128740282,0.38289557704757593,0.4280573921056163,0.4345341291801452,0.3125623440933011,0.38389726122351775,0.38426349283150674,0.386351054487695,0.26237278977174283,0.3192555043333941,0.10152790535143835,0.4573719738629747,0.21197330581256457,0.37523566822985976,0.30466908822885175,0.2775899059153815,0.43305114477613443,0.3196502264570817,0.374540221394547,0.37228140501101853,0.38618095587173706,0.4317656259335092,0.3625962686844934,0.4002676607666945,0.37266994411698084,0.3503468661548426,
0.36136027033424845,0.34404509656824883,0.174824442615449,0.5183089943822556,0.3028285277952749,0.8154983179288229,0.05134571357050956,0.5292224100154188,0.5407056067513373,0.4169264085471073,0.05379809251537231,0.050395160647117604,0.05107695633166566,0.3057175513089768,0.45129851907551666,0.3898366868400494,0.6966909442871596,0.41967557916178383,0.30292314240790813,0.38526627092943994,0.39301395919184445,0.5366178717446217,0.490454445540928,0.1669176679976146,0.18647395398323285,0.16917271537601766,0.5382834310839513,0.1825293119940663,0.3421009537209464,0.2983312780870576,0.1974557590394209,0.3839954326800164,
0.3197616167230958,0.2958817019959631,0.4128720114161156,0.347741263234099,0.40906331025259407,0.46722188488047156,0.43938315789682925,0.3495093989283381,0.3548253320729604,0.3429453285956503,0.43923310038177893,0.44006044040144915,0.4443417890524426,0.2964535320966687,0.0954238861072442,0.323440767364862,0.418791954812952,0.27921443379371635,0.4037501464169943,0.3273795348283912,0.28310254398882395,0.3489592190639394,0.3153444598544106,0.4413834327714953,0.4316768053185649,0.4641320086405337,0.3518357423252376,0.4154665346242207,0.4254504012837748,0.3997336140326058,0.40872838905487313,0.31245851890729026,0.43840892633191414,
0.16974148159675892,0.28728678431120847,0.4018791550465552,0.4311486932379761,0.38874563643891824,0.6254960988036394,0.40725818362697486,0.4343974698008679,0.4416101455782094,0.36998563310845384,0.40155358790745177,0.403629894986425,0.40634431004382987,0.31650001824703433,0.3720667174342394,0.36830008176389145,0.5100466100105681,0.354068682103552,0.3850664975504364,0.1921161718739703,0.17803006186310122,0.4365782718875998,0.3868497344975314,0.42506832835311537,0.41288334990559683,0.4348256357918232,0.4382576359141839,0.4149439987501485,0.4016622548702724,0.3842125892207485,0.38579502617901457,0.3289445707885251,0.4039495381060277,0.3617267339215242,
0.3662026860516806,0.347243985102724,0.3312541150651993,0.4322844603817621,0.13950780879037036,0.7472695762275047,0.3443365412184725,0.4390577475177127,0.4490536649023969,0.3530871307109843,0.33888429405004206,0.3432014452495446,0.34490650143220447,0.20143068381259926,0.40731329408733463,0.37763810992043634,0.5958590926353603,0.3832935044179637,0.1417530333845212,0.3769028718975065,0.3762165042083629,0.446233148112112,0.41756652698992636,0.3438154861189291,0.32554446494711664,0.36738880856714584,0.44403661421199764,0.3324924407506499,0.16949450158566587,0.13915414928620012,0.3157054762371604,0.37346812893867354,0.3411015796491628,0.3934127550886085,0.39464692691777525,
0.36088850400324374,0.3488159857112253,0.29971150753596754,0.448782829081233,0.0878345325730448,0.7731620530851052,0.3084609691194087,0.45640964765721204,0.46655305096900823,0.364243256709929,0.30230284807467445,0.30549612418232225,0.3088569141888914,0.17359228979304347,0.4235801324927329,0.3850742881424575,0.6186255242863127,0.3953433764791521,0.08718729609174289,0.37682033417263616,0.38098597833095293,0.462630690183669,0.43471525678654643,0.310062104037715,0.2924964873406697,0.33890598077208495,0.45913051575683334,0.2994544787449987,0.14907147763301729,0.08402717726789835,0.28445628513300236,0.37985857342254326,0.3030196838006402,0.4099445510420086,0.3912825351015579,0.13925077071454245,
0.3596846314115201,0.29770861751676936,0.42220313142796556,0.40008904304464044,0.42871879808658064,0.35115535190043956,0.4481166884966703,0.4020450413153438,0.41027661106681057,0.3571971650317947,0.44356504729041346,0.44838885946339657,0.4505685052213001,0.3212784230226293,0.2701741239192842,0.29888537077674254,0.42602371735491984,0.28289688126404033,0.41990940094835466,0.37434306653375554,0.3231446320725867,0.40674611907896885,0.3274127807196634,0.4402100776588843,0.4310561000531867,0.45651539709770006,0.4043779457626288,0.4235896143531407,0.4371767755491227,0.4195515889264475,0.4064052401298095,0.30029121577971224,0.44831483321313087,0.2651443412327673,0.3937627073894055,0.41404685661314333,0.4277884121548407,
0.2431735506874403,0.25944374292653793,0.3568683013515516,0.38242869541139135,0.3857257430649523,0.47473089593953416,0.38651524688562944,0.3863101403216317,0.3929227380979515,0.3300947404279011,0.3857310731428161,0.38668607259735754,0.3893451382140332,0.2874231184519188,0.2230433098629988,0.30883635363484013,0.43350814562517953,0.28155347409603904,0.38060338439314567,0.25862397831207085,0.20792864400580782,0.3885836920965213,0.32970179404151795,0.38260920502908974,0.37736180870735925,0.4000827295532999,0.3863696771159572,0.361324419943287,0.4059508714590533,0.37682050804281675,0.34804729996168227,0.2811823591331317,0.384583275213734,0.21798032094091274,0.27214999336732393,0.38084411349982966,0.38725226196036855,0.28488617582643505,
0.3758198849023655,0.34752442540979667,0.13431042899327228,0.4973918429984919,0.3047142708143822,0.8225356535045358,0.1815395196003001,0.5103316149144032,0.5205410053384948,0.3985903300895933,0.17678295767727825,0.17679883898939996,0.18164252816308396,0.3046631445282702,0.4392527377692363,0.378889001033504,0.6961715942929686,0.40918680274893326,0.2988442787011505,0.39737040554378233,0.40543123581853335,0.5179792127877594,0.48253370446203087,0.13843256552382144,0.1682701482494399,0.1839439415755958,0.5161784238198875,0.1352226753905315,0.3392985623154571,0.29592350896338204,0.18669080429571466,0.379485185497458,0.17875672285205213,0.4255063386005984,0.4260117016925081,0.3336060241046427,0.30267928540260913,0.43875564393383426,0.3830609331936154,
0.3605457251102909,0.3471796116235638,0.3195273087407237,0.4298407397610372,0.12615083411391712,0.7267463759643581,0.3344176846727721,0.4361397177721172,0.44558385700770714,0.35764556889820986,0.3285666533622267,0.33232951540833505,0.33477736045044126,0.19434380992478562,0.4077655979946403,0.38190048492953815,0.5853068950071396,0.38361964526189496,0.12473769373434801,0.3725127109473642,0.37131310344616325,0.4425820034674557,0.41484633086806755,0.3331478344086749,0.31468686400198304,0.3602924676369431,0.4394199923554759,0.320955254030503,0.11994216564942753,0.12203335098566115,0.30194593567263106,0.3748015994380465,0.33028250358054945,0.3939540322075698,0.38580939365109346,0.14324047924304006,0.12574773231876002,0.4107774850095932,0.3783822405727657,0.3234252227529994,
