0.9158230162484015,
0.8614074806397918,0.8961795873150084,
0.5588204715384792,0.5981487801981986,0.5283670385933519,
0.9109567895268554,0.9108837452039814,0.9160679747503789,0.5777279927774894,
0.6025346839912188,0.6330698638826096,0.578399323380525,0.3969309763657983,0.5975840354992813,
0.8683935923767235,0.8979041500725421,0.9813760013551509,0.5244239055628227,0.9154519771663127,0.5771046450601672,
0.5750138307337096,0.6101393142995181,0.5300348160788108,0.9894884669833308,0.5835783379536489,0.40657257231442173,0.5271855363724959,
0.5540560660224622,0.5962466383120268,0.5266547811983663,0.9920997906471464,0.5718116450042492,0.39669481622162,0.5230058131151293,0.989538071331551,
0.8515668406542536,0.9353162537551736,0.8653384277882947,0.593095167805376,0.8723235778283028,0.5828736242603844,0.8639198897724528,0.6055148442893467,0.590091984416585,
0.86757916279267,0.8982615005244219,0.9802912107734318,0.5249667080168872,0.9158263208817188,0.5784229136490516,0.9975275131716371,0.527791556809855,0.523560700880434,0.8657613088260815,
0.872557201864218,0.9017879243990153,0.9800394812832761,0.529538836752191,0.919496384505838,0.5795638940988381,0.9978971943387092,0.5326834489263773,0.5283764534016466,0.8684373205746001,0.9974934592611242,
0.8643762148303286,0.8964112873999089,0.9799486665286575,0.5228779705424026,0.9160699520129717,0.5777661449572603,0.9977150684267031,0.5252789284766795,0.5214750132897537,0.8648381661871319,0.997963524846443,0.9978271038231612,
0.904038157351089,0.9523373012298246,0.8776303164889213,0.6324536102217908,0.9472326716909868,0.6246105859507637,0.8761275381910503,0.6405624640177399,0.6293366577486282,0.9214556667374905,0.8781609236964318,0.8818535507344671,0.8765833889386513,
0.6639398559407488,0.7014600877432506,0.6306214746591581,0.7462443779175563,0.6709541892432739,0.5297743011028728,0.6271024430053369,0.736846654606749,0.7404277946022421,0.6699058033399614,0.6272722017462214,0.6309933927269195,0.6255071462354344,0.7026112514897113,
0.8439843545246172,0.95607275786647,0.8639920107333747,0.5800898078681966,0.8623384887888216,0.6147232969414446,0.8589409091972336,0.5915956151090713,0.5799276291118799,0.9278865766161605,0.8625812544847704,0.8630840256161992,0.8589925187373354,0.9298691201048478,0.6832435871528487,
0.16919000045160126,0.1727810191121101,0.153929325228801,0.12183852826158187,0.16945932780684192,0.1485505672959357,0.15602532712719588,0.12434733660434834,0.12100431104631655,0.16164789028232332,0.15546480050123837,0.15621766239381024,0.15517315517949734,0.17735346910659736,0.14830357822900017,0.16658331107131846,
0.808763502448699,0.9066680717370844,0.8193623393916033,0.6107817163065762,0.8464753852718842,0.5874536485224675,0.8178301533802117,0.6188590295183345,0.6082460390287203,0.913865437097421,0.8194727124171624,0.8229955780455274,0.8198217432064676,0.9111801300931122,0.6758255769603624,0.907441147755077,0.16953373994643303,
0.9125825102095332,0.9071755416760472,0.9208720602967168,0.5761396996910847,0.9951338742181493,0.5959002399437715,0.9172211366023757,0.5829932134441282,0.5705949442955949,0.8667701669126198,0.9168293629355692,0.9206403200429798,0.9165404256366444,0.9401168675003978,0.6728861316070309,0.8578921493988784,0.16896962550188913,0.8378883386968438,
0.97298118025609,0.8947747896960522,0.8307767254875336,0.5511567672616207,0.8779829555199012,0.615198785625469,0.8338249448541183,0.5708487909363684,0.5478415822902575,0.8291145899855195,0.8330561490228544,0.8379003504855262,0.8299638027527964,0.8799443989324144,0.6627044039781065,0.8237107657481918,0.16981212849316585,0.7821797171824757,0.8821318960540301,
0.9766628444442942,0.9186544829555947,0.8450027847565104,0.5600020284621308,0.9019612641729621,0.62308283395173,0.8474310165818619,0.5776920029444771,0.5563833972340619,0.8525768427780577,0.846275397771554,0.8506126000083976,0.8426357368006128,0.9121192457118467,0.6711437718902111,0.8532217086490386,0.17314619093304576,0.8135082437288822,0.9013414129821813,0.9625624005534672,
0.5514744210749845,0.5842680734921073,0.5047859656022974,0.9893721049901404,0.5619537933671758,0.38402692216271683,0.5009585796174133,0.9869115300578313,0.9891655350890717,0.5712661791451502,0.50141562782943,0.5062233726343878,0.4985190288482274,0.6190488698597096,0.7512515965614308,0.5645014584969837,0.12021795061935343,0.5937268989900704,0.5614233904779353,0.5455197041794997,0.5552682419959787,
0.8103778637492026,0.877553457470035,0.7971167904500276,0.5910528315122238,0.8276371374983252,0.6425248113604177,0.8036629795663566,0.6010569429625463,0.5890088626524111,0.8699635294324933,0.8051619629345759,0.8061751359949738,0.8026963487391454,0.8920673901448567,0.6768270419546393,0.8825840109402784,0.19387368996121512,0.8554718143548393,0.8202066751480075,0.8020749299445229,0.8245661908916657,0.5724989247291437,
0.8546472447998176,0.8924166246797945,0.9922779091054603,0.5185812769825481,0.9116808379872279,0.5705275280183046,0.9802253932251044,0.5208757782315809,0.516682275222519,0.8650169975639336,0.9796292986016746,0.978865014206499,0.9796465856706645,0.8724990855880689,0.6247220404592464,0.8598831604040217,0.15146134940439157,0.8190579028480541,0.915583420993736,0.8233262601020466,0.8370741100166357,0.49487266681875663,0.7908993301948921,
0.893849065511413,0.9100403909670143,0.9760632985964325,0.5422121038082662,0.9303121480322867,0.600458401963247,0.9705208857313131,0.5472405927728281,0.5388447109036303,0.8666004793031935,0.969699931112549,0.9714334376175429,0.9690460132217359,0.8921870011851895,0.6524899734548786,0.8602778904797234,0.16027648059549263,0.8198924271272982,0.9330187621436683,0.867698766398961,0.8772207668613468,0.5208164742204343,0.8034476132269343,0.9754855685709782,
0.8451967341865302,0.8748854113360073,0.9834969048791271,0.4976461317818004,0.8945347393467462,0.5498765546345509,0.9801481059873955,0.4997824959780885,0.49550404119159386,0.8476399877320558,0.9779687487776499,0.9779105636920254,0.9779539352063109,0.8475812273546313,0.6012520823173195,0.8409932564201336,0.14659484495343722,0.7955886481668986,0.8991449911100704,0.8094900480945556,0.8251619021421938,0.4741019327300769,0.7699972166770843,0.9849740159943468,0.9641423024231053,
0.5642946987349904,0.6063838441687016,0.5276282692476624,0.9911836204688401,0.5776736189857279,0.404653418166122,0.5255173991909853,0.9910247877575088,0.9911267300026944,0.6001937130918346,0.5261675991645652,0.5312798610410417,0.5240672465297695,0.6364111376627859,0.7484677423431341,0.5880187427459413,0.12291705417532814,0.6157570627961111,0.5755174326388323,0.5592352651780904,0.5675640840667315,0.9893195343049267,0.5958417999627069,0.5185291822007558,0.5449932068170714,0.4967396229746422,
0.8654456340159838,0.9006791753816576,0.9909744867454183,0.5360862052537042,0.9223723283619423,0.5850243662777572,0.976340634330304,0.5385607746006281,0.5339748536763229,0.868187982151593,0.9762998949130682,0.9759991135567033,0.9761511759340228,0.887969488204987,0.6420337341914988,0.8670319602504011,0.15555052964401905,0.8280899827845989,0.9255164606275909,0.8367079363543146,0.8494573569753493,0.5142027297374249,0.8031865346725389,0.9896247887982361,0.9779304602925551,0.9756981221194657,0.5364851925567184,
0.8676833079046086,0.8520586783643376,0.85550977106656,0.5357277716489852,0.9612596962497706,0.568268983544156,0.8573279213709039,0.5423322937576367,0.5294159048315644,0.7993980221937604,0.8573024688786295,0.8612850219029646,0.8586530562002008,0.8932701878656066,0.6376038295922375,0.7929969375699637,0.16206034097937053,0.7787929813147937,0.9591457316663569,0.8335118066762914,0.8558630365810043,0.52378386338834,0.7619009798407081,0.8509016369882291,0.8756277634480463,0.8322011354253032,0.5357417133092511,0.8642381515740313,
0.9139353845464435,0.9136510742442351,0.9254979958696611,0.5779137198463138,0.996224112511322,0.6016151522865117,0.923489863860789,0.5841042383614068,0.5725036180260429,0.8738974378565137,0.9230582427814898,0.9271343011050178,0.9234877345564968,0.9459311867257959,0.672105729567662,0.8634872570211695,0.169289778950276,0.8472742716063457,0.9957365491186453,0.8829890489709905,0.9033624563120158,0.5619156121578387,0.8255596283229012,0.921106364083641,0.9388465358029819,0.9041743762994465,0.5779076233548155,0.931167887246626,0.9588078971582238,
