../Testdata/dataset/English/CSTAUS_industrial3.en,0.974015713769 5.70230873428e-05 -4.96019425878e-05 -0.000112416033865 -0.0032991518602 0.00193933239654 -0.00011975963326 -0.00298320260774 0.120304614657 -0.00226968531684 0.000932864884679 0.00204478798101 0.00854135183385 -0.0052264188374 -0.0111861393457 -0.0184633492344 -0.0103246973922 -0.00299537979247 0.00563981249618 -0.00592116268486 -0.000977497251101 -0.00305145217276 0.000779506856153 0.0150771878904 0.000776510125136 0.00263292058978 -0.011364712451 -0.0012105008763 0.00491080607445 -0.00438444404437 -0.00474433163228 -0.0137810856671 0.0118492717466 0.0016410290241 -0.00517539533831 0.0392091648218 0.0134866416508 -0.0403166588128 -0.0101303779577 -0.0377780588799 -0.0126714186056 -0.0410882629898 -0.0195858802287 0.0202031707523 0.0215512858409 -0.0334309125599 0.00788335614482 0.0243401413732 -0.0096585334229 -0.021116238578 -0.0153742788895 0.0179088594578 0.0115143648677 0.0136944248843 0.0355648938653 -0.0083054248425 -0.00792240930199 0.0278502650981 0.00463668083361 -0.00316943575092 0.0142952310542 0.0254219270617 0.0249273453611 0.000999636894143 0.00056420514486 0.00789007385095 -0.00424619868039 0.0183214904533 -0.0117980877877 -0.0145334093642 0.0124774781409 0.0167309864276 0.0303857059679 -0.00953994208977 0.0349830946662 0.0165667543712 -0.0127355784041 -0.00680904552096 0.0133128554031 -0.00447009694834 0.0164607037995 -0.00302270420314 0.00685819442375 -0.00088247351974 0.00735352888372 0.0260519587048 -0.0149881263508 -0.0344495643054 0.0166215268786 -0.0558219746597 0.00140572388886 0.0572709796935 -0.0422521477055 -0.0198728825817 -0.00707347579097 -0.0691009608225 -0.010395991017 0.00179575763311 0.000568056057899 -0.00262691244072
../Testdata/dataset/English/CSTAUS_leisure1.en,-0.952646516654 -7.90523945061e-05 8.41411626384e-05 0.000241886172972 0.00394508128088 -0.00385802319993 -0.000348091775981 0.00358914792543 -0.151598661608 0.00379995836605 0.0170469657959 0.0304455747733 -0.0100279098035 -0.00415666041131 0.00704355837756 0.0250530384767 0.0230945613485 -0.00245244575741 -0.0110544437574 0.000706631353014 0.00757994892476 0.0131438834351 0.0120855037493 -0.00734180802472 -0.0067657066627 0.00457465009956 0.0123976545634 0.0179325036886 -0.00415145986141 -0.00075191533899 -0.0112085219332 0.0142325566327 -0.0108565296812 0.00925266576765 0.00306930238091 -0.0583865454756 -0.00469312993968 0.0750562609267 0.0166289875243 0.0403929985053 0.00342461925198 0.0432572356346 0.0234370103839 -0.013512228423 -0.0242193381632 0.026856860415 -0.0220347273031 -0.00656801557456 -0.00275350068642 0.0250060534273 0.0124524655957 -0.033767832547 -0.0259375245066 0.00462521463872 -0.0375255921093 0.0806720802036 0.0119759393173 0.0368628659303 -0.00627784378221 0.00570997736159 -0.0245426586314 0.00820279870742 -0.0332010619661 -0.00497694539275 0.00305081821941 -0.0105629342917 -0.0150439881978 0.0150876608573 -0.00649557191614 0.0238621256272 -0.0215900287955 -0.0441590291903 -0.0144372282288 0.0118300896072 -0.0218440771222 0.00175226660901 0.012906745994 -0.00301854246223 -0.0176624232027 -0.00769358493153 -0.0320514302665 0.00120316740991 -0.0340692142322 -0.0302846317134 0.0182603326604 -0.00570750814849 0.0237962618432 0.0421322486363 -0.0299733522831 0.047604007386 0.00235500960816 -0.0781794356862 0.00975210568334 0.0118678783278 0.00768493467222 0.123333605561 0.00511416795253 -0.0138943413719 0.0091316468347 -0.00153008878957
../Testdata/dataset/English/CSTAUS_leisure10.en,-0.45791001573 -9.14698323781e-05 0.000171516497069 0.000680231604903 0.00268149794332 -0.00911523581197 -0.00262880798442 0.002731942407 -0.191756565616 0.00931126041792 0.082613838339 0.166212349244 -0.00278898414804 -0.0425560023172 -0.0185428632997 0.0345174770181 0.0688361586735 -0.0302045198922 -0.0247861855455 -0.0161121635619 0.0287307785688 0.0497063822123 0.0560056646486 0.0382544750636 -0.0325252852784 0.0303056725419 0.0135316877006 0.0816382168444 -0.00140913634425 -0.031703511642 -0.0869060223298 -0.0051823535693 0.00614950583881 0.0334523777112 -0.013905363895 -0.0775382932339 0.0517158670947 0.161890563187 0.0297394626764 -0.0114747201787 -0.0508511827003 -0.022240523517 0.0119109407323 0.0498202777203 0.00610676520908 -0.0451910153557 -0.065736025143 0.105988022905 -0.0742850910333 0.015973532451 -0.0392035606381 -0.0587484417285 -0.0576789630178 0.093604691813 -0.00557391125613 0.344701025021 0.0168881592795 0.346878242688 -0.00732071791429 -0.00251066466163 -0.0398137559805 0.180215882142 -0.0457563194649 -0.0234739658577 0.01429196603 0.00481179536683 -0.109506414414 0.178684292474 -0.113138617709 0.0440969454917 -0.0406394739709 -0.12123541802 0.0919721438596 0.0100587018584 0.0757415090034 0.102217472137 0.00105362439736 -0.0482628573592 -0.0201966867284 -0.0634983636752 -0.0399798841762 -0.00168349945339 -0.131156505696 -0.174302920416 0.113556674663 0.0970676932596 0.0430804169649 0.0114053529967 -0.0700320114135 -0.0617941184093 0.0160989994035 -0.139982262419 -0.171957110273 -0.035216255303 -0.00504444116124 0.275628310029 -0.0501323895084 -0.0596431022751 0.0441531994024 -0.019810987826
../Testdata/dataset/English/CSTAUS_leisure11.en,-0.94126656514 -9.60761272147e-05 7.46966374735e-05 0.000146093431792 0.00545074550871 -0.00388006585654 0.000332153588293 0.00413913097615 -0.100036598015 0.00105654426482 0.013461452289 0.00759243091956 -0.0149505991977 -0.00369711131505 0.0101128614458 0.0214742689335 0.0126799046062 0.00543193200587 -0.0118851579152 -0.00373806076817 0.0104689727805 0.00964245919073 0.012283112489 -0.0126816682552 -0.00181104917941 0.00607362296981 0.00940798890501 0.0107308409896 -0.00214638884832 0.0111556853523 0.00745461379914 0.0225117397449 -0.0136397400034 0.0229881377294 0.00671451663731 -0.0682863489669 -0.0206348571397 0.0748426148015 0.0155788277448 0.0718606600585 0.0155870573937 0.0826124257962 0.0317658612082 -0.0400223712352 -0.047975297166 0.051142658822 -0.0205664191075 -0.0336735340875 0.0196976133404 0.0322228987119 0.0398253187429 -0.0430210180326 -0.0319619653743 -0.0142869949851 -0.049701097213 0.0547161086904 0.0165146773958 -0.0376246477983 -0.00614188583904 0.0155532008685 -0.0329193429481 -0.027563344908 -0.0341077675053 -0.000266736286527 0.0053180001633 -0.0256063540314 0.0128065383076 -0.0248684296348 0.0315634717027 0.0279054449014 -0.0282207124722 -0.0471256857037 -0.0464713672803 0.0157019215095 -0.0524376050223 -0.0236482268636 0.0159915443021 0.00214801840592 -0.0206283924061 0.00633017412285 -0.0635084625982 -0.00429441811614 -0.0248870707803 0.000621510374352 0.0150690521739 -0.0184909674562 0.0252766384841 0.07608116783 -0.026452799832 0.091501173727 0.00208686607394 -0.0456736423607 0.0509057692555 0.0155031680663 0.0165137832408 0.106199539993 0.038906350392 -0.00954373726445 0.00595630694556 0.00471807111331
../Testdata/dataset/English/CSTAUS_leisure12.en,-0.888124500527 -3.7359584003e-05 -1.1990917546e-05 -0.000156883577683 0.00252492766486 0.00112086305256 0.00130201658362 0.00250812711222 -0.155527703343 -0.000913289611778 -0.0360824501805 -0.0676670554208 -0.0116849182003 0.0279829268789 0.0222188532596 0.0158845402866 -0.0144525237155 0.0156102069628 0.00305485250712 0.00920243719991 -0.0136050449278 -0.0173400347631 -0.0248906367682 -0.0453695826592 0.0117080606868 -0.0177548420432 0.00293251069351 -0.033042524647 -0.00233727836873 0.0153333163691 0.0385729360532 0.0263033826238 -0.022332351285 -0.0195506606897 0.0170973169813 -0.0236911899058 -0.0311617443454 -0.0063818107298 0.00561190097019 0.0570858454862 0.0433859278788 0.058036455403 0.0332821965035 -0.0427292098122 -0.0241557732761 0.0602279997492 0.0194438350167 -0.086775292846 0.0381542872937 0.00964656506764 0.0437236095418 -0.0162301861537 0.0014939900864 -0.0522292921273 -0.0382116891935 -0.141595018391 -0.00163874052224 -0.170980332799 0.00953789608544 0.0139911255644 -0.00175078198926 -0.106227786329 0.0054489542149 0.00913579760132 -0.00442695619121 -0.0131285079747 0.0434021802376 -0.0979240255534 0.0620811022999 -0.00957905262666 0.00460272415732 0.0276303820593 -0.0704734286774 0.00237967022266 -0.0716509269784 -0.0685839789587 0.0199086192587 0.0331443021874 -0.00727730459242 0.0268769175072 0.0139849948366 0.00824378361336 0.0407719681945 0.0704442033982 -0.0553051760702 -0.0787498515433 0.00111868797004 0.0314233849612 0.0124070301406 0.0851110833462 -0.0101161995728 -0.0329008157907 0.11697539092 0.0423689563423 0.0153611117386 -0.0175055682647 0.0174074534303 0.0281182600731 -0.0160963861518 0.00200309152877
../Testdata/dataset/English/CSTAUS_leisure13.en,0.438702391438 -8.88749588306e-06 9.89969525231e-05 0.000511203400156 -0.00187105226252 -0.00636108805648 -0.00269532735642 -0.00106613317153 -0.0997224630656 0.00678873552421 0.0786521179925 0.166258735663 0.0077958347504 -0.0444177236432 -0.029661949283 0.0149808643277 0.0563184896771 -0.0332581665094 -0.0160387343947 -0.0224393640623 0.0233855970584 0.0434233705797 0.0513324587299 0.0486077174684 -0.0320737088781 0.0290285980695 -0.000310144094827 0.0761352234116 0.0033163279739 -0.0379356328061 -0.0947783985954 -0.0226397736855 0.0195267831235 0.0219318671863 -0.0175742874789 -0.0211907826336 0.0745909296463 0.105771970204 0.018051996938 -0.0659467606581 -0.0626290997122 -0.0864741674113 -0.0107301734301 0.0817269295317 0.0432334985141 -0.0912835639721 -0.0487745665114 0.132823182031 -0.0905308878956 -0.0172505747343 -0.0634929889237 -0.033533830935 -0.0379991786068 0.108082924594 0.0414751288901 0.310497938028 0.00303940810733 0.377005157304 0.00284799315238 -0.00984908655016 -0.0171935082469 0.213945742319 -0.00967440468791 -0.0224337037014 0.0150567557745 0.0228532355198 -0.12013486705 0.1956825822 -0.129799405289 0.0199176982758 -0.0215982145453 -0.0923730777523 0.130903431783 -0.00344009809364 0.119629635834 0.120458197991 -0.0109501318373 -0.0521379522016 -0.0031333835549 -0.0685838565649 0.00885673607709 -0.000245646287766 -0.118995401904 -0.183121474139 0.110910147346 0.115689154897 0.0239762629882 -0.0432779477136 -0.0483028876212 -0.135867750961 0.0176973302679 -0.0931124250051 -0.222628470754 -0.0550762144512 -0.0141763092319 0.203239217393 -0.0767240538413 -0.052922690265 0.0422148225142 -0.0259858353061
../Testdata/dataset/English/CSTAUS_leisure14.en,-0.878557896812 -2.36238043031e-06 -5.72005831096e-05 -0.000331267196338 0.00299780016195 0.00186971590337 0.00191547008764 0.000694088288553 0.0284851066085 -0.00604255840203 -0.0397089771161 -0.0827618217906 -0.00693175868876 0.0207049408806 0.016855596905 -0.00540790943499 -0.0297076898258 0.0219541170255 0.0052882118486 0.0068539944134 -0.00805733627137 -0.0202906269642 -0.0264412591359 -0.0322360451107 0.0129679007103 -0.014894397846 0.00256793475002 -0.0379275533584 -0.00329047385424 0.0238087725329 0.0488359067493 0.0145555568121 -0.0100380992319 -0.0125008668244 0.0107529117725 0.0137089824594 -0.032940707175 -0.0423632884899 -0.00869087334052 0.044454778911 0.0359393628283 0.0479269040812 0.0164680773828 -0.0457066363008 -0.0243352887417 0.0509497918919 0.0243916142403 -0.0698495645951 0.0465685168064 0.00660527283726 0.0402758572802 0.0108122268451 0.0140063724064 -0.0617931296215 -0.0217022183765 -0.167693853679 -0.000354987638432 -0.211598953509 0.0112012732838 0.00514445185451 0.00555541349975 -0.106024342809 0.00935918304555 0.0100071529222 -0.00434023023857 -0.00912388425762 0.0652031720259 -0.119711784858 0.083550303462 -0.00950552477278 0.000281330040252 0.0393999883768 -0.0767518899683 0.0031192070879 -0.0733114884976 -0.0703264233158 0.0120399147957 0.030847824445 -0.00132188323522 0.0405415964294 0.00602910593602 0.00406308509403 0.0528265078345 0.0788153358214 -0.0564459914104 -0.0670497822805 -0.0048906925836 0.0372249522688 0.0180063315979 0.0848059403151 -0.0116590677405 0.0226375940054 0.121041687933 0.0283812779304 0.0123302426732 -0.070074183186 0.0430150043061 0.0273294506584 -0.0217880015726 0.0130666199133
../Testdata/dataset/English/CSTAUS_leisure15.en,-0.900021783365 -8.38366841091e-05 0.000113540197411 0.000388881599902 0.00346184530885 -0.00523079856955 -0.00108624741558 0.00362494562826 -0.173933593317 0.00616108031133 0.0353979890645 0.0688778377546 -0.00814254490589 -0.0141461314185 0.00107567306778 0.0291844254749 0.0377081971951 -0.0109188310443 -0.0147534791274 -0.00237791890548 0.0129039673956 0.0234670600657 0.0240292942728 0.00523452501874 -0.0137654141246 0.0112989683875 0.0140937185193 0.035830100121 -0.0040694551737 -0.0095415491715 -0.0327685536447 0.00869055941049 -0.00682185757506 0.0139705471838 -0.00164937008975 -0.0661091722556 0.0102449736241 0.100511563395 0.0210821165599 0.0256875317653 -0.0110761595626 0.0257139045296 0.0193570200062 0.00416040134832 -0.0160632543163 0.00783528844742 -0.0340110030567 0.0246528290943 -0.0227924918229 0.0243187394866 -0.0040560572117 -0.0394707424805 -0.0334466919105 0.0291584514334 -0.0319511201815 0.156232008508 0.0138884497502 0.12480555221 -0.00969196437904 0.00185774278078 -0.0293458474687 0.0560484393201 -0.041538140232 -0.0102244526529 0.00608840116289 -0.00541757790547 -0.0431814484105 0.0627464380149 -0.0393439711234 0.0313394340274 -0.0265484052505 -0.0656388870245 0.0141046794377 0.0123859190083 0.00397427847544 0.0306882575883 0.010295006561 -0.0160548526273 -0.0195244297856 -0.0235950326611 -0.0336967996318 0.000580878569669 -0.0606352740421 -0.0718781686404 0.0427581750372 0.0201526223797 0.0299192045304 0.0329774155624 -0.0430030268072 0.0202412108413 0.00731927102247 -0.100833971737 -0.0385017573812 0.000807885041145 0.00363252338027 0.173112072977 -0.0109091220313 -0.027092814334 0.018446405277 -0.00555904205608
../Testdata/dataset/English/CSTAUS_leisure16.en,-0.972363385828 -2.05180294993e-05 -6.7560421142e-06 -0.000100863688416 0.00254325633471 -0.00047708364079 0.000872208913503 0.0013206746313 -0.0952098675554 -0.00165806242205 -0.0162984254232 -0.0268057230096 -0.00675156469814 0.0116638341401 0.011726503505 0.00973575986536 -0.00521422862922 0.00964333642661 -0.000623229015297 0.00287671803304 -0.00384589666889 -0.00605273337643 -0.0121697941503 -0.0252572675539 0.00220337274354 -0.00876782429833 0.00501955205228 -0.0136312435336 -0.00325681290508 0.00876761708267 0.0157107943086 0.0127184667768 -0.0100323450096 -0.013041098966 0.00823702328539 -0.00748446451784 -0.00919478123162 0.00553028752922 0.00293982106147 0.0295229524162 0.0211232037783 0.0241545992249 0.0214223118864 -0.0191927930107 -0.00979877362413 0.028441560603 0.00824570219786 -0.0368305245053 0.0149356867791 0.00345889816943 0.0205186148823 -0.00869804029218 -0.00120088444722 -0.0271191880915 -0.0181081083352 -0.0684819513188 5.72189864871e-05 -0.0831841934889 0.0121812987762 0.00358289334814 -0.00195974127889 -0.0422684771772 0.00275373298689 0.0022693603358 -0.000267111490361 -0.00129221276731 0.0189716136874 -0.053995107596 0.0349667115637 -0.00313800168594 -0.00515752269159 0.00795571368919 -0.0365277792127 0.00229318914468 -0.039043420777 -0.0341833843377 0.01366164081 0.0175891270929 -0.00566825387682 0.0149360265814 0.0186251751468 0.00770885147015 0.0124193913951 0.0168664977635 -0.0263991618677 -0.0415148077074 0.00618725085628 0.0211377282818 -0.000955690163521 0.0466803293215 -0.00649930251471 -0.0406538149498 0.0558373064177 0.0202821992741 0.00904330740313 0.021406412925 0.00668286475915 0.01222790435 -0.00770810807158 0.00113394631927
../Testdata/dataset/English/CSTAUS_leisure17.en,-0.961217576271 -7.60415746008e-05 6.9700528561e-05 0.000172075920863 0.00408272796755 -0.00322831395481 -8.21844039869e-06 0.00353102875382 -0.133827109943 0.00259065066274 0.0100460292172 0.013820085969 -0.0109796369656 -0.000631170593248 0.00934592172871 0.0224034747267 0.0161961031808 0.00143591022851 -0.00943673720146 0.00096451797337 0.00588788623981 0.00878010657259 0.00772310115137 -0.0121129520272 -0.00352934208564 0.00237071798625 0.0109400817439 0.0103619280159 -0.00375399148307 0.00395935515543 -0.00125244349604 0.0165974900486 -0.0121865208181 0.00868300500495 0.00510198798726 -0.0548305214881 -0.0112375590258 0.0638652044179 0.0145376880295 0.0478768267715 0.0101745506915 0.0524935651323 0.0250638196155 -0.0223594151689 -0.0290471899133 0.0352535617407 -0.0166042559992 -0.0203919976463 0.00693025333421 0.0249223201043 0.0209219666235 -0.0318262590431 -0.0229962639437 -0.00632995413951 -0.0398392840076 0.0488237724306 0.0114984374097 -0.00402947803582 -0.00506013856316 0.00783655897665 -0.0233020217828 -0.0121903068475 -0.0297325689828 -0.00237304297875 0.00260968298565 -0.0134895453151 -0.0018594380491 -0.00677652492681 0.0096434796295 0.0211958636869 -0.0200702333313 -0.0358275914669 -0.0279191577114 0.0118218415883 -0.0341066799028 -0.0113571575359 0.0140306978853 0.00198741413335 -0.0169816110481 -0.000188273764167 -0.0334653773452 0.000679184913201 -0.0228195316217 -0.0122764180685 0.00863274602492 -0.0166691778873 0.0212954708314 0.0479552956397 -0.024425000441 0.0614383562321 0.00104093690588 -0.0644060470912 0.0310911959081 0.0157414880164 0.0100543764128 0.102267835832 0.0146431344287 -0.00836575654832 0.00516600765213 0.000916023918949
